CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,ObjectId,x,y
41655272,Manhattan,1422,ST NICHOLAS AVENUE,10033,6466926840,3/8/18 0:00,10F,N,4,A,3/8/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.84939748,-73.9336578,112,10,26900,1063640,1021540001,MN35,4751,-73.9336578,40.84939748
41132351,Manhattan,923,8 AVENUE,10019,2122453212,7/11/17 0:00,06D,Y,5,A,7/11/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76517653,-73.98400769,104,3,13900,1025416,1010450029,MN15,4752,-73.98400769,40.76517653
50044289,Manhattan,78-80,BAYARD ST,10013,2124062292,9/11/19 0:00,10B,N,9,A,9/11/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71570053,-73.99868333,103,1,2900,1002401,1002000033,MN27,4753,-73.99868333,40.71570053
40399784,Manhattan,747,9 AVENUE,10019,2122457992,7/30/18 0:00,02G,Y,7,A,7/30/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76374158,-73.98876953,104,3,13300,1026686,1010600032,MN15,4754,-73.98876953,40.76374158
50066552,Bronx,131,W KINGSBRIDGE RD,10468,7184847308,10/9/19 0:00,04N,Y,11,A,10/9/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.86896196,-73.90283641,208,14,26701,2015289,2032480140,BX28,4755,-73.90283641,40.86896196
50076379,Brooklyn,21,GREENPOINT AVE,11222,7183838833,8/31/19 0:00,08A,N,11,A,8/31/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.72963977,-73.96011279,301,33,56500,3064663,3025560049,BK76,4756,-73.96011279,40.72963977
50072808,Brooklyn,4601,5TH AVE,11220,7185763491,7/16/18 0:00,06D,Y,20,B,7/16/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.64725106,-74.00806845,307,38,9600,3011895,3007570008,BK34,4757,-74.00806845,40.64725106
50049779,Manhattan,318,W 23RD ST,10011,2125249200,10/15/18 0:00,08A,N,12,A,10/15/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74561299,-73.99928543,104,3,9300,1087067,1007467506,MN13,4758,-73.99928543,40.74561299
50060808,Queens,21023,JAMAICA AVE,11428,7184648300,10/4/17 0:00,02B,Y,13,A,10/4/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71496167,-73.75010591,413,23,49600,4224548,4105430001,QN34,4759,-73.75010591,40.71496167
50002512,Bronx,159B,EAST 170TH ST,10452,7185380278,11/21/18 0:00,08A,N,15,P,11/21/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.83909773,-73.91474144,204,14,22300,2007996,2028330001,BX63,4760,-73.91474144,40.83909773
50051814,Brooklyn,46,NEVINS ST,11217,7185523800,5/23/17 0:00,10F,N,6,A,5/23/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.68741971,-73.98176199,302,33,3700,3000000,3001660040,BK38,4761,-73.98176199,40.68741971
50007853,Brooklyn,513,MYRTLE AVE,11205,7188649012,4/23/18 0:00,06C,Y,9,A,4/23/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.69359411,-73.9643572,302,35,19100,3054562,3018920071,BK69,4762,-73.9643572,40.69359411
41532448,Manhattan,244,WEST   14 STREET,10011,2122424411,6/10/18 0:00,04H,Y,12,A,6/10/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73909418,-74.00100679,102,3,7700,1011099,1006180010,MN23,4763,-74.00100679,40.73909418
50079228,Queens,8306,BROADWAY,11373,7188033668,3/16/19 0:00,10B,N,10,A,3/16/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74090587,-73.87978034,404,25,48500,4314481,4015440130,QN50,4764,-73.87978034,40.74090587
41705628,Staten Island,529,TOMPKINS AVENUE,10305,7187201212,4/18/19 0:00,04A,Y,12,A,4/18/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.61281221,-74.07146915,501,49,800,5095365,5028490001,SI37,4765,-74.07146915,40.61281221
50074248,Manhattan,48,BOWERY,10013,6468582898,7/23/19 0:00,10F,N,3,A,7/23/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71572244,-73.99639629,103,1,2900,1002430,1002020025,MN27,4766,-73.99639629,40.71572244
50070960,Manhattan,1,ROCKEFELLER PLZ,10020,2126882700,3/22/19 0:00,02B,Y,12,A,3/22/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75789667,-73.97928808,105,4,9600,1077286,1012640005,MN17,4767,-73.97928808,40.75789667
50072796,Bronx,1416,OGDEN AVE,10452,3472974389,3/7/18 0:00,04L,Y,26,B,3/7/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.84281227,-73.92385537,204,16,21100,2003384,2025220065,BX26,4768,-73.92385537,40.84281227
50049293,Queens,11902,LIBERTY AVE,11419,6467213112,10/1/19 0:00,04M,Y,16,Z,10/1/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68627602,-73.82402662,410,28,16600,4204235,4095730001,QN55,4769,-73.82402662,40.68627602
41426418,Queens,5615,NORTHERN BOULEVARD,11377,7187266644,6/29/19 0:00,06E,Y,12,A,6/29/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7535332,-73.90466934,401,26,29700,4026067,4011580120,QN63,4770,-73.90466934,40.7535332
41130591,Brooklyn,6305,FORT HAMILTON PARKWAY,11219,7187485860,4/2/19 0:00,10F,N,13,A,4/2/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.63153171,-74.00786119,310,38,21200,3141704,3057360050,BK30,4771,-74.00786119,40.63153171
41600842,Brooklyn,120,SMITH STREET,11201,7188520200,8/18/17 0:00,06A,Y,24,B,8/18/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68762108,-73.98986774,302,33,4300,3001044,3001870026,BK38,4772,-73.98986774,40.68762108
41688043,Manhattan,161,MULBERRY STREET,10013,2122261600,12/19/18 0:00,04L,Y,29,C,12/19/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71966395,-73.99717531,102,1,4100,1006970,1004710022,MN24,4773,-73.99717531,40.71966395
40946989,Manhattan,209,EAST   49 STREET,10017,2127514545,12/12/17 0:00,10B,N,4,A,12/12/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75499909,-73.97074903,106,4,9800,1088785,1013230047,MN19,4774,-73.97074903,40.75499909
50047067,Brooklyn,154,N 7TH ST,11249,7183840152,5/2/19 0:00,08A,N,11,P,5/2/19 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.71809733,-73.95817532,301,33,55300,3398112,3023270019,BK73,4775,-73.95817532,40.71809733
41009364,Brooklyn,2710,EMMONS AVENUE,11235,7187693322,6/29/17 0:00,10F,N,13,A,6/29/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.58379059,-73.9413066,315,48,62200,3326909,3088150001,BK17,4776,-73.9413066,40.58379059
41415145,Brooklyn,569,MYRTLE AVENUE,11205,7187833744,7/2/19 0:00,10F,N,3,C,7/2/19 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.69395824,-73.96150455,302,35,19100,3054629,3018950061,BK69,4777,-73.96150455,40.69395824
41671751,Queens,5915,37 AVENUE,11377,7184574577,1/11/18 0:00,04L,Y,10,A,1/11/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74987597,-73.90322371,402,26,25900,4027374,4011980001,QN63,4778,-73.90322371,40.74987597
40381551,Brooklyn,80,CLARK STREET,11201,7188555484,4/17/19 0:00,10F,N,6,A,4/17/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.69751075,-73.99325978,302,33,501,3001864,3002360112,BK09,4779,-73.99325978,40.69751075
50012221,Brooklyn,1336,BUSHWICK AVE,11207,9173184044,5/17/18 0:00,06F,Y,7,A,5/17/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.68587761,-73.91180836,304,37,40100,3079180,3034200038,BK78,4780,-73.91180836,40.68587761
41328516,Manhattan,1074,1 AVENUE,10022,2129809850,10/3/16 0:00,08A,N,19,B,10/3/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7592647,-73.96221026,106,5,10601,1078279,1013700001,MN19,4781,-73.96221026,40.7592647
41698000,Manhattan,304,EAST   48 STREET,10017,2127530030,12/21/17 0:00,04L,Y,11,A,12/21/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75344511,-73.96904249,106,4,9000,1038905,1013400001,MN19,4782,-73.96904249,40.75344511
41371649,Brooklyn,2315,STRAUSS STREET,11212,7183469037,11/9/17 0:00,02B,Y,19,B,11/9/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.65697075,-73.91330279,316,42,89600,3082692,3036200029,BK81,4783,-73.91330279,40.65697075
50002620,Manhattan,1071,1ST AVE,10022,2127506666,6/20/19 0:00,08A,N,12,A,6/20/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75924001,-73.96224998,106,5,10800,1040050,1013510026,MN19,4784,-73.96224998,40.75924001
41214353,Manhattan,43,EAST    7 STREET,10003,2124200671,7/28/17 0:00,10B,N,4,A,7/28/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72811729,-73.98844362,103,2,3800,1006684,1004630036,MN22,4785,-73.98844362,40.72811729
50091666,Queens,4181,BOWNE ST,11355,3476446767,6/25/19 0:00,06D,Y,9,A,6/25/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.75755825,-73.82255978,407,20,85700,4117063,4051830001,QN22,4786,-73.82255978,40.75755825
41441928,Manhattan,37,1 AVENUE,10003,2125980730,12/27/17 0:00,06B,Y,12,A,12/27/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72412359,-73.98782739,103,2,3602,1006135,1004440040,MN22,4787,-73.98782739,40.72412359
50072794,Bronx,269,W 231ST ST,10463,7186011111,10/3/19 0:00,10F,N,3,A,10/3/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.88016131,-73.90720651,208,11,28900,2100465,2057080104,BX29,4788,-73.90720651,40.88016131
50051608,Brooklyn,5100,KINGS PLZ,11234,7188731370,4/23/18 0:00,10F,N,2,A,4/23/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.60992885,-73.92228162,318,46,69800,3326830,3084700055,BK45,4789,-73.92228162,40.60992885
50044605,Manhattan,4,PENN PLZ,10121,2124656273,6/7/18 0:00,04L,Y,11,A,6/7/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75065484,-73.99194424,105,3,10100,1082908,1007810001,MN17,4790,-73.99194424,40.75065484
41126655,Brooklyn,472,MYRTLE AVENUE,11205,7186235522,7/23/19 0:00,04M,Y,13,A,7/23/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69336966,-73.96643082,302,35,19500,3054864,3019040028,BK69,4791,-73.96643082,40.69336966
40854979,Manhattan,51,WEST   35 STREET,10001,2126957167,1/26/18 0:00,02G,Y,13,A,1/26/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74984729,-73.98584484,105,4,8400,1015887,1008370012,MN17,4792,-73.98584484,40.74984729
50055078,Manhattan,119,W 40TH ST,10018,9179937201,2/21/18 0:00,06C,Y,12,A,2/21/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75396994,-73.98602804,105,4,11300,1022564,1009930022,MN17,4793,-73.98602804,40.75396994
41403323,Manhattan,538,9 AVENUE,10018,9173467043,5/30/19 0:00,10F,N,13,A,5/30/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75694594,-73.9936905,104,3,11500,1013697,1007630073,MN15,4794,-73.9936905,40.75694594
41636259,Brooklyn,2972,AVENUE U,11229,7183680180,10/12/18 0:00,06D,Y,10,A,10/12/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.60061003,-73.9401034,315,46,57000,3200301,3073640001,BK17,4795,-73.9401034,40.60061003
41471348,Brooklyn,263,NORTH    6 STREET,11211,7187827171,8/2/17 0:00,08C,N,9,A,8/2/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71477468,-73.95428878,301,33,51900,3062152,3023310054,BK73,4796,-73.95428878,40.71477468
50014084,Brooklyn,1297,FULTON ST,11216,3475339880,6/26/19 0:00,04M,Y,17,B,6/26/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68036955,-73.94917116,303,36,24900,3053258,3018490055,BK75,4797,-73.94917116,40.68036955
40700664,Manhattan,157,MOTT STREET,10013,2129663797,10/26/17 0:00,08A,N,10,C,10/26/17 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.71943062,-73.99633837,102,1,4100,1006991,1004710051,MN24,4798,-73.99633837,40.71943062
50035987,Queens,8838,SUTPHIN BLVD,11435,7182972935,9/25/18 0:00,10I,N,12,A,9/25/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70440606,-73.80907567,412,24,23800,4207011,4096880017,QN61,4799,-73.80907567,40.70440606
41633479,Queens,10123,QUEENS BLVD,11375,7188303500,3/4/19 0:00,09B,N,12,A,3/4/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72613092,-73.85174859,406,29,71303,4051258,4021350001,QN17,4800,-73.85174859,40.72613092
41435697,Brooklyn,5511,AVENUE N,11234,7182519760,4/25/18 0:00,04L,Y,12,A,4/25/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.61926359,-73.92186007,318,46,69000,3220242,3078800006,BK58,4801,-73.92186007,40.61926359
50049597,Staten Island,1281,ARTHUR KILL RD,10312,7182271044,1/11/18 0:00,10J,N,34,C,1/11/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.56548347,-74.1829027,503,51,22800,5077604,5059000120,SI05,4802,-74.1829027,40.56548347
50053683,Manhattan,337,PARK AVE S,10010,6468337150,2/1/18 0:00,10F,N,7,A,2/1/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74127261,-73.98555798,105,2,6800,1080811,1008800089,MN21,4803,-73.98555798,40.74127261
50042362,Brooklyn,10018,4TH AVE,11209,7188331313,1/9/18 0:00,04M,Y,17,B,1/9/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.61251932,-74.03392455,310,43,5602,3156122,3061370045,BK31,4804,-74.03392455,40.61251932
41178032,Manhattan,220,FRONT STREET,10038,2123749463,8/23/19 0:00,08A,N,11,A,8/23/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70741955,-74.00235167,101,1,1501,1086561,1000977503,MN25,4805,-74.00235167,40.70741955
50047555,Manhattan,225,VARICK ST,10014,3475632665,9/26/18 0:00,04N,Y,10,A,9/26/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72915801,-74.0052497,102,3,6700,1009758,1005810063,MN23,4806,-74.0052497,40.72915801
50044654,Queens,4702,VERNON BLVD,11101,7187376309,9/4/18 0:00,02G,Y,8,A,9/4/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74533448,-73.95323558,402,26,700,4000085,4000290046,QN31,4807,-73.95323558,40.74533448
41647521,Queens,12221,ROCKAWAY BOULEVARD,11420,7186598844,10/9/18 0:00,08A,N,10,P,10/9/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.67565994,-73.81576291,410,28,16800,4000000,4116790009,QN55,4808,-73.81576291,40.67565994
50003079,Manhattan,1290,AVENUE OF THE AMERICAS,10119,6465592206,8/3/18 0:00,02G,Y,13,A,8/3/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76085011,-73.97971672,105,4,10400,1034510,1012670001,MN17,4809,-73.97971672,40.76085011
50078319,Queens,4119,KISSENA BLVD,11355,9297533301,9/24/18 0:00,04N,Y,11,A,9/24/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.75819105,-73.82897962,407,20,85300,4309526,4050447501,QN22,4810,-73.82897962,40.75819105
40553657,Brooklyn,594,5 AVENUE,11215,7187888928,5/17/18 0:00,10F,N,4,A,5/17/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.66436464,-73.99036871,307,39,14100,3024140,3010520054,BK37,4811,-73.99036871,40.66436464
50078096,Brooklyn,6739,5TH AVE,11220,7189212000,9/26/18 0:00,10F,N,5,A,9/26/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.6346043,-74.02053299,310,43,12600,3144757,3058560008,BK31,4812,-74.02053299,40.6346043
41310519,Manhattan,311,2 AVENUE,10003,2127772770,9/26/18 0:00,08A,N,20,B,9/26/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.73492363,-73.98306237,106,2,4800,1019587,1008990024,MN21,4813,-73.98306237,40.73492363
41124425,Bronx,3803,DYRE AVENUE,10466,7189940036,2/8/18 0:00,06E,Y,13,A,2/8/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.88803195,-73.83129897,212,12,48400,2066437,2049470047,BX03,4814,-73.83129897,40.88803195
41016740,Queens,13408,ROCKAWAY BOULEVARD,11420,7186595235,4/21/18 0:00,10H,N,23,B,4/21/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67458673,-73.80417552,410,28,81400,4255159,4117580245,QN55,4815,-73.80417552,40.67458673
40401556,Brooklyn,84,MONTAGUE STREET,11201,7186255555,4/27/17 0:00,06C,Y,11,A,4/27/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.6952684,-73.99608727,302,33,301,3002039,3002470035,BK09,4816,-73.99608727,40.6952684
50005327,Brooklyn,1022,CORTELYOU RD,11218,7189287100,10/24/19 0:00,06C,Y,12,A,10/24/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.63936401,-73.96851551,314,40,52600,3118567,3051530009,BK42,4817,-73.96851551,40.63936401
41046492,Manhattan,49,BROADWAY,10006,2124255000,7/12/18 0:00,04N,Y,36,C,7/12/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70648564,-74.01275008,101,1,1300,1000806,1000200013,MN25,4818,-74.01275008,40.70648564
50085183,Bronx,715,MORRIS PARK AVE,10462,7187926020,2/21/19 0:00,06E,Y,12,A,2/21/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.84535257,-73.86550564,211,15,23200,2043478,2040500001,BX37,4819,-73.86550564,40.84535257
41278885,Brooklyn,3118,AVENUE U,11229,7186460666,4/9/19 0:00,06A,Y,7,A,4/9/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.60201782,-73.93456717,315,46,63200,3326918,3088180008,BK17,4820,-73.93456717,40.60201782
50044770,Manhattan,211,W BROADWAY,10013,6468828682,11/16/18 0:00,10F,N,15,B,11/16/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.71893369,-74.00652234,101,1,3300,1079278,1001787502,MN24,4821,-74.00652234,40.71893369
40786902,Queens,2390,BELL BOULEVARD,11360,7182241747,2/3/18 0:00,06D,Y,7,A,2/3/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.77991126,-73.7753536,407,19,99704,4537938,4059000002,QN47,4822,-73.7753536,40.77991126
41688119,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,5/11/18 0:00,06D,Y,5,A,5/11/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.6834469,-73.97569131,302,35,12902,3398156,3011180001,BK37,4823,-73.97569131,40.6834469
50066795,Brooklyn,5114,13TH AVE,11219,7184385560,4/16/19 0:00,02B,Y,36,C,4/16/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.6337633,-73.99343918,312,44,22000,3138364,3056550056,BK88,4824,-73.99343918,40.6337633
50058812,Queens,18401,JAMAICA AVE,11423,7184874316,4/1/19 0:00,06F,Y,12,A,4/1/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70915757,-73.77587431,412,27,47000,4211977,4099050033,QN61,4825,-73.77587431,40.70915757
41525442,Manhattan,154,WEST   13 STREET,10011,2122290222,9/11/19 0:00,04N,Y,10,A,9/11/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73729636,-73.99886694,102,3,7100,1010601,1006080012,MN23,4826,-73.99886694,40.73729636
50057694,Manhattan,62,WILLIAM ST,10005,2127979477,4/30/18 0:00,02G,Y,9,A,4/30/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70715848,-74.00879349,101,1,700,1001013,1000410024,MN25,4827,-74.00879349,40.70715848
50000549,Manhattan,200,E 60TH STREET,10022,2123715200,9/19/16 0:00,06F,Y,12,A,9/19/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76202431,-73.96579686,108,4,11000,1043356,1014140045,MN31,4828,-73.96579686,40.76202431
41024190,Manhattan,325,EAST   14 STREET,10003,2124777747,7/26/19 0:00,04K,Y,31,C,7/26/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7319402,-73.98395797,106,2,4800,1020398,1009210015,MN21,4829,-73.98395797,40.7319402
50004403,Brooklyn,205,N 9TH ST,11211,9177760176,3/9/17 0:00,05D,Y,12,A,3/9/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71792042,-73.95488906,301,33,51900,3396764,3023060001,BK73,4830,-73.95488906,40.71792042
41376041,Manhattan,263,1 AVENUE,10003,2123889292,2/13/18 0:00,09C,N,12,A,2/13/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.73217045,-73.98183629,106,2,4800,1020422,1009220021,MN21,4831,-73.98183629,40.73217045
50033791,Manhattan,181,ESSEX ST,10002,6467915765,7/24/17 0:00,04N,Y,10,A,7/24/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72190017,-73.98647493,103,1,3001,1005424,1004120062,MN27,4832,-73.98647493,40.72190017
50048242,Manhattan,455,MADISON AVE,10022,6463156897,1/25/19 0:00,02G,Y,12,A,1/25/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75810725,-73.97539324,105,4,10200,1035462,1012860021,MN17,4833,-73.97539324,40.75810725
41600457,Manhattan,540,9 AVENUE,10018,2122907681,4/3/17 0:00,10F,N,9,A,4/3/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75699259,-73.9936544,104,3,11500,1013697,1007630073,MN15,4834,-73.9936544,40.75699259
50086715,Brooklyn,143,SMITH ST,11201,3477582811,10/9/19 0:00,02A,Y,18,Z,10/9/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68694042,-73.99030414,302,33,4300,3001239,3001940004,BK38,4835,-73.99030414,40.68694042
40859224,Manhattan,1442,3 AVENUE,10028,2129881832,6/29/18 0:00,04H,Y,15,B,6/29/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.77602747,-73.9560302,108,5,14000,1047571,1015100039,MN40,4836,-73.9560302,40.77602747
41462617,Staten Island,2944,VICTORY BOULEVARD,10314,7184942129,8/21/18 0:00,04M,Y,12,A,8/21/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.60738865,-74.16067459,502,50,27301,5034978,5020720057,SI05,4837,-74.16067459,40.60738865
50002261,Manhattan,606,8TH AVE,10018,2127042106,6/19/19 0:00,06D,Y,10,A,6/19/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75555691,-73.99099796,105,3,11300,1014494,1007890004,MN17,4838,-73.99099796,40.75555691
50042041,Brooklyn,773,58TH ST,11220,7188333899,12/4/18 0:00,06F,Y,18,B,12/4/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.63708157,-74.0091085,307,38,10400,3015891,3008500048,BK34,4839,-74.0091085,40.63708157
50003346,Manhattan,48,W. 27TH STREET,10001,6467819756,3/14/19 0:00,08A,N,11,A,3/14/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74492086,-73.98982651,105,3,5800,1089396,1008280001,MN13,4840,-73.98982651,40.74492086
50074903,Manhattan,65,W 11TH ST,10011,9175435374,9/5/19 0:00,04A,Y,10,A,9/5/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.73485623,-73.99700146,102,3,6300,1009567,1005750017,MN23,4841,-73.99700146,40.73485623
50065427,Manhattan,2524,7TH AVE,10039,6465967569,10/26/17 0:00,10E,N,9,A,10/26/17 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.82249897,-73.93845405,110,9,23400,1060507,1020320030,MN03,4842,-73.93845405,40.82249897
41583613,Manhattan,301,10 AVENUE,10001,2122440500,11/16/16 0:00,10F,N,43,C,11/16/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75042454,-74.00218357,104,3,9900,1012414,1006990032,MN13,4843,-74.00218357,40.75042454
50091988,Brooklyn,3211,QUENTIN RD,11234,7183765384,5/15/19 0:00,10F,N,13,A,5/15/19 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.61288168,-73.93953408,318,46,64400,3212201,3077050006,BK45,4844,-73.93953408,40.61288168
